id,seniority,job_title
476,Tech Lead,technical lead
476,Senior,Software engineer
476,/,Software engineer
477,/,Consultant
477,/,Mobile developer
478,Senior,Software architect
478,/,Software developer
478,/,Web developer
478,Director,Tehnical/Managing Director
478,/,Software developer
479,/,Developer
479,Junior,Developer
480,Senior,Software developer
480,/,Software developer
480,/,Back-end developer
481,Senior,Developer
481,/,Software architect
481,/,Engineer
481,/,Full-stack developer
482,/,Software developer
483,/,Software engineer
483,/,Software engineer
484,/,Java developer
484,/,Academic
485,/,Programmer
485,/,Programmer
485,Senior,Web developer
485,Senior,Web developer
485,/,Web developer
485,/,Web developer
486,/,Consultant
486,/,Consultant
486,/,System analyst
487,/,Software developer
487,Junior,Software engineer
487,/,IT specialist/technician
487,/,Software engineer
488,/,Android developer
488,Senior,Android developer
488,Manager,Project manager/lead
488,Senior,Android developer
489,/,Software engineer
489,/,Software engineer
489,/,Software engineer
489,Founder,(Co-)Founder/Owner/Partner
489,/,Software engineer
489,Senior,Software engineer
490,CTO,CTO
490,/,Software developer
490,/,Software developer
490,/,Software developer
491,/,Developer
491,Founder,(Co-)Founder/Owner/Partner
491,Senior,Software engineer
491,Manager,Software engineering manager
492,/,iOS developer
492,/,iOS developer
492,/,iOS developer
493,Manager,Project manager/lead
493,Manager,engineering manager
493,Manager,product manager
494,/,Web developer
494,/,Software developer
494,Senior,Software developer
495,/,Full-stack software engineer
495,Manager,product manager
496,/,System engineer/developer
497,/,Game developer
498,/,Android developer
499,Manager,Project manager/lead
499,Manager,Project manager/lead
499,/,Developer
500,/,Software engineer
500,/,Web developer
500,Senior,Android developer
501,Senior,Software developer
502,VP,VP of engineering
502,Founder,(Co-)Founder/Owner/Partner
502,CTO,CTO
502,/,Software developer
502,Team Lead,Team lead
503,/,QA engineer
504,/,Android developer
504,/,Android developer
504,/,JavaScript developer
505,CTO,CTO
505,Founder,(Co-)Founder/Owner/Partner
505,Senior,Software engineer
506,Senior,Software engineer
506,Senior,Developer
507,/,Software developer
507,/,Software developer
507,/,Software developer
507,Senior,Software developer
508,Senior,Software engineer
508,/,Software engineer
509,/,iOS developer
509,/,iOS developer
509,/,iOS developer
509,/,Software developer
510,Lead,Developer
510,/,Web developer
510,Lead,Developer
510,/,software test engineer
510,/,Programmer analyst
510,/,Web developer
511,/,Software developer
511,/,C#/C++/SharePoint developer
512,/,Programmer
513,/,Software engineer
513,/,Software engineer
514,Senior,Software engineer
514,/,Software engineer
514,/,Software engineer
515,/,Software architect
516,/,Software engineer
516,Junior,Software engineer
517,/,Web designer
517,/,Full-stack developer
518,Junior,Software engineer
519,/,Software developer
520,/,Researcher
521,Senior,Developer
522,Senior,Web developer
522,Lead,Software engineer
522,Senior,Software engineer
522,/,Software engineer
523,/,Android developer
523,Senior,Engineer
523,/,Software engineer
523,/,Android developer
523,Senior,Android developer
523,/,Software engineer
523,Senior,Software engineer
524,Senior,Android developer
524,Senior,Android developer
525,/,Programmer analyst
525,/,Back-end developer
525,/,Software engineer
526,/,web engineer
526,/,Software developer
526,Senior,Developer
527,/,Researcher
527,Tech Lead,technical lead
527,Tech Lead,technical lead
528,/,JavaScript developer
528,/,Consultant
528,/,Consultant
529,/,Software developer
529,/,Consultant
529,/,Software developer
529,/,Software developer
529,/,Software developer
529,/,Application developer
529,/,Software developer
530,/,Site reliability engineer
530,/,Developer
531,/,Software engineer
531,/,Software engineer
531,/,Full-stack developer
531,/,PHP developer
532,Senior,Developer
533,/,Web developer
533,/,Web developer
534,/,Programmer
535,/,Full-stack software engineer
535,/,Full-stack software engineer
536,/,Web developer
536,/,Software engineer
537,/,System engineer/developer
537,/,computer scientist
538,/,Software engineer
538,/,Software engineer
538,Senior,Software engineer
539,Senior,Developer
539,/,Programmer
539,/,Developer
539,/,Developer
540,/,Web developer
541,/,Systems/network/database administrator
541,/,Teacher(-assistant)/Trainer
542,Principal,Software engineer
542,Senior,Software engineer
542,Senior,Software engineer
543,/,IT specialist/technician
543,/,Teacher(-assistant)/Trainer
543,/,Programmer
544,/,Consultant
544,Senior,Consultant
545,Senior,Software engineer
545,/,Software engineer
546,Manager,Project manager/lead
546,Lead,Engineer
547,/,Software developer
547,Junior,Software developer
547,/,Software developer
547,/,Software engineer
548,/,Software engineer
548,/,Web developer
548,/,Web developer
549,/,Software engineer
549,/,Software engineer
549,/,Web developer
550,/,Software engineer
550,/,Software engineer
551,Senior,Analyst
552,/,Software engineer
552,/,Software engineer
552,/,Software engineer
553,/,Software developer
554,/,Software engineer
554,/,Software developer
554,/,iOS developer
555,/,Application developer
555,/,Programmer
556,/,System analyst
556,/,Software engineer
557,Senior,Software developer
557,/,Software developer
557,Founder,(Co-)Founder/Owner/Partner
557,/,Software developer
557,Senior,Software developer
557,/,Software developer
557,/,Software developer
557,/,Researcher
558,/,Web developer
558,Senior,Web developer
558,Senior,Software engineer
558,/,Web developer
558,/,Web developer
559,Principal,Software developer
560,/,Software developer
560,Senior,Developer
561,/,Software developer
561,/,Software architect
561,/,PHP developer
561,/,Software developer
561,/,Software developer
562,/,Software developer
563,Senior,Software engineer
563,/,Software engineer
564,/,Consultant
564,/,iOS developer
564,C-level&Founder,(co)founder & cto/ceo/dev
565,/,Programmer
565,/,Consultant
566,/,Teacher(-assistant)/Trainer
566,Senior,Software engineer
567,Staff,Software engineer
567,/,Systems/network/database administrator
568,/,Software engineer
568,/,Software engineer
569,/,Back-end developer
569,/,Back-end developer
570,/,Programmer analyst
570,/,Developer
570,/,Programmer analyst
571,/,Freelancer/independent developer
572,Senior,Software engineer
573,Senior,iOS developer
573,Senior,iOS developer
574,/,Full-stack developer
574,/,Freelancer/independent developer
575,Founder,(Co-)Founder/Owner/Partner
575,/,Teacher(-assistant)/Trainer
576,/,System engineer/developer
577,/,Application developer
577,/,Full-stack developer
577,/,System engineer/developer
578,/,Consultant
578,/,Software developer
579,/,Java developer
579,/,Programmer
580,/,Teacher(-assistant)/Trainer
580,/,Programmer
580,/,Teacher(-assistant)/Trainer
581,/,Software developer
581,Lead,Software developer
581,Senior,Software developer
581,/,Software developer
581,/,Software developer
581,Founder,(Co-)Founder/Owner/Partner
582,Senior,Software engineer
582,Senior,Software engineer
582,/,DevOps engineer
582,/,PHP developer
583,Senior,Web developer
583,Lead,Developer
584,/,Software developer
584,/,Software developer
584,/,Full-stack software engineer
584,/,Software developer
584,/,Software engineer
585,/,Software engineer
585,/,application engineer
586,/,Android developer
587,CEO,CEO
587,Junior,Software developer
587,Senior,Developer
587,/,Software engineer
588,Senior,Developer
588,/,Software engineer
588,/,Web developer
589,Director,Tehnical/Managing Director
590,/,Web developer
590,/,Web developer
590,/,Web developer
590,/,Back-end developer
591,/,Developer
591,/,Software developer
592,/,Software engineer
592,/,Software engineer
592,Staff,Software engineer
592,/,Software engineer
593,/,Teacher(-assistant)/Trainer
593,/,Software developer
594,/,Software developer
594,/,Software engineer
594,/,Software developer
594,/,Software developer
595,/,System engineer/developer
595,/,Freelancer/independent developer
596,Senior,Software developer
596,/,Software developer
597,/,Software engineer
597,/,iOS developer
598,/,Software developer
598,/,iOS developer
598,/,Web developer
598,/,Teacher(-assistant)/Trainer
599,/,Software engineer
599,/,Software engineer
599,/,Teacher(-assistant)/Trainer
600,/,Web developer
600,/,Web developer
601,Junior,Software developer
601,Senior,Software developer
602,Director,director of engineering
602,Manager,development manager
602,Principal,Software engineer
603,/,Software engineer
603,Senior,Software engineer
603,/,Researcher
603,/,Developer
603,Senior,Developer
603,/,Technical architect
603,Lead,Developer
604,/,System analyst
604,/,Systems/network/database administrator
605,/,Software developer
605,/,Programmer analyst
605,Senior,Software engineer
605,Senior,Software developer
605,/,Software developer
605,Senior,Software developer
606,/,Consultant
606,/,Programmer
606,Lead,Developer
606,/,Programmer
607,/,Teacher(-assistant)/Trainer
607,/,Researcher
607,/,Software engineer
607,/,QA engineer
608,/,Software developer
609,/,Teacher(-assistant)/Trainer
609,/,Software engineer
610,/,Software engineer
610,/,Software engineer
610,/,Software engineer
611,/,Software engineer
612,/,Freelancer/independent developer
612,/,Web developer
613,/,Software engineer
613,Associate,Consultant
613,/,Software engineer
614,/,Software engineer
614,/,Software engineer
615,/,Back-end developer
616,Senior,Software engineer
616,Senior,Software developer
617,/,Web developer
617,Senior,Software engineer
618,/,Web developer
618,Lead,Developer
618,Senior,Developer
618,/,Programmer analyst
618,/,Web developer
619,/,Full-stack web developer
620,/,Web developer
621,Senior,Programmer analyst
621,Founder,(Co-)Founder/Owner/Partner
622,Senior,Software engineer
623,Senior,Developer
623,Junior,Web developer
624,Senior,Programmer analyst
624,/,Programmer
624,/,Programmer analyst
624,/,Programmer analyst
624,/,Programmer analyst
624,/,Programmer analyst
625,/,Software engineer
625,/,Web developer
625,/,Web developer
625,Staff,staff engineer
626,/,Data scientist
626,/,Android developer
627,/,Back-end developer
627,/,Full-stack developer
628,/,Software developer
628,/,Software developer
628,/,Software engineer
628,/,Software developer
629,Senior,Software developer
629,CTO,CTO
629,Senior,Web developer
630,/,Back-end developer
630,/,Software developer
630,/,Software engineer
630,/,Back-end developer
631,Senior,Software engineer
631,/,Programmer
632,Lead,Developer
633,/,Software engineer
633,/,Programmer
634,/,Data scientist
635,Junior,Developer
635,/,Programmer analyst
635,Senior,Developer
635,Lead,Developer
635,Senior,Developer
635,Senior,Developer
636,Senior,Engineer
637,/,Web developer
637,/,IT specialist/technician
638,/,Researcher
638,/,Software engineer
638,Junior,Software developer
639,/,Web developer
639,/,Web developer
639,/,Web developer
639,/,Web developer
639,/,Systems/network/database administrator
640,/,Web developer
640,/,Web developer
641,Senior,Software developer
